specimen,Mx[Am2],My[Am2],Mz[Am2],MN[Am2],ME[Am2],MV[Am2],Mtot[Am2],Dec[deg],Inc[deg],Jnrm [Am2/kg],Jtrm [Am2/kg],Jarm [Am2/kg],Jirm [Am2/kg],Jnrm [A/m],Jtrm [A/m],Jarm [A/m],Jirm [A/m],AF [mT],T [C],Hdc [mT],Hdc dec [deg],Hdc inc [deg],data type,date,time,series,position[cm],Drift_ratio,Ja/Jr,run#,Description,Meas_T[K],Mode,Type
cf-naco-1,8.97892E-06,-1.3363E-07,-2.2623E-07,8.97892E-06,-1.3363E-07,-2.2623E-07,8.98276E-06,-0.852649,-1.44314,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:15:10 PM,1,,,0,,27.148,34.05,DISCRETE,
cf-naco-1,8.97723E-06,-1.3337E-07,-2.2578E-07,8.97723E-06,-1.3337E-07,-2.2578E-07,8.98106E-06,-0.851152,-1.44055,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:15:56 PM,1,,,0,,29.19,36.66,DISCRETE,
cf-naco-1,8.96915E-06,-1.33966E-07,-2.24294E-07,8.96915E-06,-1.33966E-07,-2.24294E-07,8.97296E-06,-0.855726,-1.43235,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:16:41 PM,1,,,0,,30.947,39.94,DISCRETE,
cf-naco-1,8.96732E-06,-1.33744E-07,-2.23555E-07,8.96732E-06,-1.33744E-07,-2.23555E-07,8.9711E-06,-0.85448,-1.42793,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:17:26 PM,1,,,0,,32.267,42.21,DISCRETE,
cf-naco-1,8.96419E-06,-1.33485E-07,-2.24441E-07,8.96419E-06,-1.33485E-07,-2.24441E-07,8.96799E-06,-0.853124,-1.43408,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:18:17 PM,1,,,0,,33.405,44.5,DISCRETE,
cf-naco-1,8.95719E-06,-1.33434E-07,-2.24023E-07,8.95719E-06,-1.33434E-07,-2.24023E-07,8.96099E-06,-0.853461,-1.43253,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:19:02 PM,1,,,0,,34.279,46.55,DISCRETE,
cf-naco-1,8.95612E-06,-1.34052E-07,-2.23559E-07,8.95612E-06,-1.34052E-07,-2.23559E-07,8.95991E-06,-0.857521,-1.42974,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:19:53 PM,1,,,0,,35.112,48.57,DISCRETE,
cf-naco-1,8.95112E-06,-1.34175E-07,-2.2162E-07,8.95112E-06,-1.34175E-07,-2.2162E-07,8.95487E-06,-0.858784,-1.41813,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:20:48 PM,1,,,0,,35.918,50.96,DISCRETE,
cf-naco-1,8.9471E-06,-1.33707E-07,-2.21738E-07,8.9471E-06,-1.33707E-07,-2.21738E-07,8.95085E-06,-0.856177,-1.41952,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:21:39 PM,1,,,0,,36.47,52.64,DISCRETE,
cf-naco-1,8.94086E-06,-1.3433E-07,-2.2258E-07,8.94086E-06,-1.3433E-07,-2.2258E-07,8.94464E-06,-0.860763,-1.42591,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:22:45 PM,1,,,0,,37.125,54.42,DISCRETE,
cf-naco-1,8.93631E-06,-1.33735E-07,-2.20032E-07,8.93631E-06,-1.33735E-07,-2.20032E-07,8.94002E-06,-0.85739,-1.41031,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:23:50 PM,1,,,0,,37.828,56.14,DISCRETE,
cf-naco-1,8.93184E-06,-1.3342E-07,-2.20597E-07,8.93184E-06,-1.3342E-07,-2.20597E-07,8.93556E-06,-0.855794,-1.41464,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:25:00 PM,1,,,0,,38.318,57.93,DISCRETE,
cf-naco-1,8.92696E-06,-1.33468E-07,-2.204E-07,8.92696E-06,-1.33468E-07,-2.204E-07,8.93068E-06,-0.856574,-1.41414,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:26:05 PM,1,,,0,,38.775,59.96,DISCRETE,
cf-naco-1,8.92288E-06,-1.33285E-07,-2.189E-07,8.92288E-06,-1.33285E-07,-2.189E-07,8.92656E-06,-0.855789,-1.40517,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:27:01 PM,1,,,0,,39.186,61.7,DISCRETE,
cf-naco-1,8.91811E-06,-1.3308E-07,-2.18914E-07,8.91811E-06,-1.3308E-07,-2.18914E-07,8.92179E-06,-0.854932,-1.40601,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:28:06 PM,1,,,0,,39.554,63.39,DISCRETE,
cf-naco-1,8.91373E-06,-1.32796E-07,-2.17497E-07,8.91373E-06,-1.32796E-07,-2.17497E-07,8.91737E-06,-0.853526,-1.3976,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:29:16 PM,1,,,0,,39.96,64.92,DISCRETE,
cf-naco-1,8.91694E-06,-5.28676E-08,-2.16786E-07,8.91694E-06,-5.28676E-08,-2.16786E-07,8.91973E-06,-0.339697,-1.39266,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:30:32 PM,1,,,0,,40.332,66.5,DISCRETE,
cf-naco-1,8.91698E-06,-1.32982E-07,-2.17986E-07,8.91698E-06,-1.32982E-07,-2.17986E-07,8.92064E-06,-0.85441,-1.40023,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:31:47 PM,1,,,0,,40.688,68.13,DISCRETE,
cf-naco-1,8.9112E-06,-1.32944E-07,-2.16592E-07,8.9112E-06,-1.32944E-07,-2.16592E-07,8.91482E-06,-0.854718,-1.39218,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:32:42 PM,1,,,0,,40.918,69.87,DISCRETE,
cf-naco-1,8.9208E-06,-1.33005E-07,-2.17189E-07,8.9208E-06,-1.33005E-07,-2.17189E-07,8.92443E-06,-0.854189,-1.39451,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:34:02 PM,1,,,0,,41.253,71.43,DISCRETE,
cf-naco-1,8.88888E-06,-1.32403E-07,-2.15763E-07,8.88888E-06,-1.32403E-07,-2.15763E-07,8.89248E-06,-0.853376,-1.39034,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:35:13 PM,1,,,0,,41.649,73.06,DISCRETE,
cf-naco-1,8.88327E-06,-1.32185E-07,-2.13752E-07,8.88327E-06,-1.32185E-07,-2.13752E-07,8.88683E-06,-0.852511,-1.37825,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:36:08 PM,1,,,0,,41.989,74.66,DISCRETE,
cf-naco-1,8.87887E-06,-1.32235E-07,-2.13508E-07,8.87887E-06,-1.32235E-07,-2.13508E-07,8.88242E-06,-0.853254,-1.37736,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:37:23 PM,1,,,0,,42.484,76.24,DISCRETE,
cf-naco-1,8.87086E-06,-1.32306E-07,-2.19975E-07,8.87086E-06,-1.32306E-07,-2.19975E-07,8.87458E-06,-0.854488,-1.42034,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:38:39 PM,1,,,0,,42.94,77.9,DISCRETE,
cf-naco-1,8.86542E-06,-1.32364E-07,-2.12783E-07,8.86542E-06,-1.32364E-07,-2.12783E-07,8.86896E-06,-0.855381,-1.37477,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:39:48 PM,1,,,0,,43.328,79.4,DISCRETE,
cf-naco-1,8.85406E-06,-1.32509E-07,-2.17489E-07,8.85406E-06,-1.32509E-07,-2.17489E-07,8.85772E-06,-0.857421,-1.40696,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:41:08 PM,1,,,0,,43.761,80.87,DISCRETE,
cf-naco-1,8.84693E-06,-1.32126E-07,-2.10461E-07,8.84693E-06,-1.32126E-07,-2.10461E-07,8.85042E-06,-0.855631,-1.36261,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:42:28 PM,1,,,0,,44.165,82.54,DISCRETE,
cf-naco-1,8.83859E-06,-1.32213E-07,-2.22287E-07,8.83859E-06,-1.32213E-07,-2.22287E-07,8.84237E-06,-0.857002,-1.4405,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:43:24 PM,1,,,0,,44.461,84.83,DISCRETE,
cf-naco-1,8.83313E-06,-1.31764E-07,-2.29434E-07,8.83313E-06,-1.31764E-07,-2.29434E-07,8.83709E-06,-0.854617,-1.48772,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:44:20 PM,1,,,0,,44.863,86.9,DISCRETE,
cf-naco-1,8.82443E-06,-1.3197E-07,-2.08334E-07,8.82443E-06,-1.3197E-07,-2.08334E-07,8.82787E-06,-0.856799,-1.35228,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:45:15 PM,1,,,0,,45.288,88.85,DISCRETE,
cf-naco-1,8.81515E-06,-1.31726E-07,-2.36403E-07,8.81515E-06,-1.31726E-07,-2.36403E-07,8.8193E-06,-0.856116,-1.53601,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:46:01 PM,1,,,0,,45.665,90.74,DISCRETE,
cf-naco-1,8.80934E-06,-1.31659E-07,-2.06452E-07,8.80934E-06,-1.31659E-07,-2.06452E-07,8.81274E-06,-0.856243,-1.34236,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:46:57 PM,1,,,0,,46.094,92.66,DISCRETE,
cf-naco-1,8.80496E-06,-1.31812E-07,-2.18648E-07,8.80496E-06,-1.31812E-07,-2.18648E-07,8.80866E-06,-0.857667,-1.42234,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:47:47 PM,1,,,0,,46.499,94.43,DISCRETE,
cf-naco-1,8.79828E-06,-1.31508E-07,-2.02675E-07,8.79828E-06,-1.31508E-07,-2.02675E-07,8.80159E-06,-0.85634,-1.31947,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:48:48 PM,1,,,0,,46.957,96.25,DISCRETE,
cf-naco-1,8.79156E-06,-1.31545E-07,-2.02103E-07,8.79156E-06,-1.31545E-07,-2.02103E-07,8.79487E-06,-0.857231,-1.31675,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:49:44 PM,1,,,0,,47.376,98.09,DISCRETE,
cf-naco-1,8.78598E-06,-1.30707E-07,-3.16373E-07,8.78598E-06,-1.30707E-07,-3.16373E-07,8.79265E-06,-0.852316,-2.06204,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:50:49 PM,1,,,0,,47.867,99.68,DISCRETE,
cf-naco-1,8.78191E-06,-1.31727E-07,-2.03066E-07,8.78191E-06,-1.31727E-07,-2.03066E-07,8.78524E-06,-0.859363,-1.32448,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:51:54 PM,1,,,0,,48.317,101.25,DISCRETE,
cf-naco-1,8.77753E-06,-1.31852E-07,-2.02162E-07,8.77753E-06,-1.31852E-07,-2.02162E-07,8.78085E-06,-0.860608,-1.31924,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:52:54 PM,1,,,0,,48.73,102.84,DISCRETE,
cf-naco-1,8.77128E-06,-1.3165E-07,-2.00897E-07,8.77128E-06,-1.3165E-07,-2.00897E-07,8.77456E-06,-0.859898,-1.31192,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:54:04 PM,1,,,0,,49.212,104.4,DISCRETE,
cf-naco-1,8.76738E-06,-1.31535E-07,-1.99858E-07,8.76738E-06,-1.31535E-07,-1.99858E-07,8.77064E-06,-0.859534,-1.30572,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:55:10 PM,1,,,0,,49.661,106.12,DISCRETE,
cf-naco-1,8.76304E-06,-1.31781E-07,-1.98689E-07,8.76304E-06,-1.31781E-07,-1.98689E-07,8.76629E-06,-0.861566,-1.29873,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:56:19 PM,1,,,0,,50.109,107.7,DISCRETE,
cf-naco-1,8.76047E-06,-1.32463E-07,-1.99127E-07,8.76047E-06,-1.32463E-07,-1.99127E-07,8.76373E-06,-0.866274,-1.30197,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:57:30 PM,1,,,0,,50.588,109.18,DISCRETE,
cf-naco-1,8.75497E-06,-1.32427E-07,-1.9662E-07,8.75497E-06,-1.32427E-07,-1.9662E-07,8.75818E-06,-0.866587,-1.28639,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:58:30 PM,1,,,0,,51.013,110.85,DISCRETE,
cf-naco-1,8.75028E-06,-1.32734E-07,-1.95755E-07,8.75028E-06,-1.32734E-07,-1.95755E-07,8.75348E-06,-0.869057,-1.28142,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,2:59:41 PM,1,,,0,,51.432,112.33,DISCRETE,
cf-naco-1,8.75743E-06,-1.32785E-07,-1.95261E-07,8.75743E-06,-1.32785E-07,-1.95261E-07,8.76061E-06,-0.868684,-1.27714,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:00:56 PM,1,,,0,,51.905,113.79,DISCRETE,
cf-naco-1,8.74384E-06,-1.33707E-07,-1.9462E-07,8.74384E-06,-1.33707E-07,-1.9462E-07,8.74703E-06,-0.876077,-1.27493,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:01:51 PM,1,,,0,,52.232,115.24,DISCRETE,
cf-naco-1,8.60016E-06,-6.12075E-08,-1.81911E-07,8.60016E-06,-6.12075E-08,-1.81911E-07,8.6023E-06,-0.407768,-1.21171,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:03:11 PM,1,,,0,,52.73,116.78,DISCRETE,
cf-naco-1,8.71122E-06,-6.58713E-08,-1.99403E-07,8.71122E-06,-6.58713E-08,-1.99403E-07,8.71375E-06,-0.433243,-1.31125,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:04:31 PM,1,,,0,,53.214,118.26,DISCRETE,
cf-naco-1,9.3751E-06,-7.37976E-08,-2.51621E-07,9.3751E-06,-7.37976E-08,-2.51621E-07,9.37877E-06,-0.451003,-1.53736,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:05:37 PM,1,,,0,,53.6,119.7,DISCRETE,
cf-naco-1,9.65124E-06,-8.5911E-08,-3.06728E-07,9.65124E-06,-8.5911E-08,-3.06728E-07,9.65649E-06,-0.510008,-1.82025,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:06:52 PM,1,,,0,,54.035,121.12,DISCRETE,
cf-naco-1,9.92022E-06,-9.34634E-08,-3.36383E-07,9.92022E-06,-9.34634E-08,-3.36383E-07,9.92636E-06,-0.539796,-1.942,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:08:18 PM,1,,,0,,54.535,122.55,DISCRETE,
cf-naco-1,1.00598E-05,-9.77703E-08,-3.53111E-07,1.00598E-05,-9.77703E-08,-3.53111E-07,1.00665E-05,-0.556833,-2.01022,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:09:43 PM,1,,,0,,55.062,124.12,DISCRETE,
cf-naco-1,1.01499E-05,-1.01063E-07,-3.61972E-07,1.01499E-05,-1.01063E-07,-3.61972E-07,1.01569E-05,-0.570474,-2.04235,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:11:13 PM,1,,,0,,55.59,125.46,DISCRETE,
cf-naco-1,0.00001022,-1.03044E-07,-3.672E-07,0.00001022,-1.03044E-07,-3.672E-07,1.02271E-05,-0.577668,-2.05762,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:12:49 PM,1,,,0,,56.114,126.82,DISCRETE,
cf-naco-1,1.02801E-05,-1.04122E-07,-3.72366E-07,1.02801E-05,-1.04122E-07,-3.72366E-07,1.02874E-05,-0.580304,-2.07436,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:14:14 PM,1,,,0,,56.605,128.27,DISCRETE,
cf-naco-1,1.03997E-05,-1.05723E-07,-3.77423E-07,1.03997E-05,-1.05723E-07,-3.77423E-07,1.04071E-05,-0.582449,-2.07834,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:15:49 PM,1,,,0,,57.134,129.67,DISCRETE,
cf-naco-1,1.04098E-05,-1.06496E-07,-3.81086E-07,1.04098E-05,-1.06496E-07,-3.81086E-07,1.04174E-05,-0.586135,-2.09645,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:17:04 PM,1,,,0,,57.586,131.05,DISCRETE,
cf-naco-1,0.00001048,-1.07649E-07,-3.8658E-07,0.00001048,-1.07649E-07,-3.8658E-07,1.04877E-05,-0.58851,-2.11242,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:18:30 PM,1,,,0,,58.145,132.48,DISCRETE,
cf-naco-1,1.05401E-05,-1.08245E-07,-3.9102E-07,1.05401E-05,-1.08245E-07,-3.9102E-07,1.05479E-05,-0.588394,-2.12448,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:19:40 PM,1,,,0,,58.611,133.92,DISCRETE,
cf-naco-1,1.06101E-05,-1.08856E-07,-3.94863E-07,1.06101E-05,-1.08856E-07,-3.94863E-07,0.000010618,-0.587815,-2.13121,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:21:00 PM,1,,,0,,59.181,135.35,DISCRETE,
cf-naco-1,0.00001068,-1.09881E-07,-3.997E-07,0.00001068,-1.09881E-07,-3.997E-07,0.000010688,-0.58947,-2.1432,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:22:25 PM,1,,,0,,59.785,136.78,DISCRETE,
cf-naco-1,1.07401E-05,-1.10956E-07,-4.04292E-07,1.07401E-05,-1.10956E-07,-4.04292E-07,1.07482E-05,-0.591904,-2.15567,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:23:46 PM,1,,,0,,60.362,138.4,DISCRETE,
cf-naco-1,1.08002E-05,-1.10949E-07,-4.08003E-07,1.08002E-05,-1.10949E-07,-4.08003E-07,1.08085E-05,-0.588566,-2.16333,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:25:06 PM,1,,,0,,60.94,139.79,DISCRETE,
cf-naco-1,1.08597E-05,-1.12337E-07,-4.11956E-07,1.08597E-05,-1.12337E-07,-4.11956E-07,1.08681E-05,-0.592671,-2.17232,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:26:31 PM,1,,,0,,61.593,141.18,DISCRETE,
cf-naco-1,0.0000109,-1.12489E-07,-4.14925E-07,0.0000109,-1.12489E-07,-4.14925E-07,1.09085E-05,-0.591274,-2.17988,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:27:42 PM,1,,,0,,62.076,142.61,DISCRETE,
cf-naco-1,1.09601E-05,-1.13131E-07,-4.18092E-07,1.09601E-05,-1.13131E-07,-4.18092E-07,1.09687E-05,-0.591389,-2.18447,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:29:07 PM,1,,,0,,62.707,143.97,DISCRETE,
cf-naco-1,1.10005E-05,-1.13859E-07,-4.217E-07,1.10005E-05,-1.13859E-07,-4.217E-07,1.10092E-05,-0.593009,-2.19522,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:30:32 PM,1,,,0,,63.314,145.26,DISCRETE,
cf-naco-1,1.10401E-05,-1.14122E-07,-4.23439E-07,1.10401E-05,-1.14122E-07,-4.23439E-07,1.10488E-05,-0.592252,-2.19637,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:31:38 PM,1,,,0,,63.78,146.58,DISCRETE,
cf-naco-1,1.10899E-05,-1.15326E-07,-4.30632E-07,1.10899E-05,-1.15326E-07,-4.30632E-07,1.10989E-05,-0.595809,-2.22362,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:33:08 PM,1,,,0,,64.433,147.91,DISCRETE,
cf-naco-1,1.11399E-05,-1.15517E-07,-4.31089E-07,1.11399E-05,-1.15517E-07,-4.31089E-07,1.11489E-05,-0.594116,-2.21599,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:34:38 PM,1,,,0,,65.058,149.31,DISCRETE,
cf-naco-1,1.11699E-05,-1.15971E-07,-4.40192E-07,1.11699E-05,-1.15971E-07,-4.40192E-07,1.11792E-05,-0.594848,-2.25666,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:35:54 PM,1,,,0,,65.599,150.65,DISCRETE,
cf-naco-1,1.12201E-05,-1.16544E-07,-4.54403E-07,1.12201E-05,-1.16544E-07,-4.54403E-07,1.12299E-05,-0.595112,-2.31902,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:37:29 PM,1,,,0,,66.267,151.96,DISCRETE,
cf-naco-1,1.12699E-05,-1.16963E-07,-4.3382E-07,1.12699E-05,-1.16963E-07,-4.3382E-07,1.12788E-05,-0.594613,-2.20432,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:38:59 PM,1,,,0,,66.837,153.5,DISCRETE,
cf-naco-1,1.13098E-05,-1.17572E-07,-4.45237E-07,1.13098E-05,-1.17572E-07,-4.45237E-07,1.13192E-05,-0.5956,-2.25429,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:40:38 PM,1,,,0,,67.508,154.86,DISCRETE,
cf-naco-1,0.00001135,-1.17901E-07,-4.37282E-07,0.00001135,-1.17901E-07,-4.37282E-07,1.13591E-05,-0.59515,-2.20622,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:42:11 PM,1,,,0,,68.164,156.14,DISCRETE,
cf-naco-1,1.13801E-05,-1.18553E-07,-4.39342E-07,1.13801E-05,-1.18553E-07,-4.39342E-07,1.13892E-05,-0.596864,-2.21076,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:43:23 PM,1,,,0,,68.668,157.52,DISCRETE,
cf-naco-1,1.14204E-05,-1.19779E-07,-4.40594E-07,1.14204E-05,-1.19779E-07,-4.40594E-07,1.14295E-05,-0.600903,-2.20923,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:44:49 PM,1,,,0,,69.339,158.89,DISCRETE,
cf-naco-1,0.00001146,-1.20193E-07,-4.44037E-07,0.00001146,-1.20193E-07,-4.44037E-07,1.14692E-05,-0.600903,-2.21879,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:46:17 PM,1,,,0,,70.047,160.36,DISCRETE,
cf-naco-1,0.0000115,-1.20709E-07,-4.44986E-07,0.0000115,-1.20709E-07,-4.44986E-07,1.15093E-05,-0.601379,-2.21579,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:47:30 PM,1,,,0,,70.673,161.84,DISCRETE,
cf-naco-1,1.15402E-05,-1.21245E-07,-4.4598E-07,1.15402E-05,-1.21245E-07,-4.4598E-07,1.15494E-05,-0.601947,-2.21303,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:48:53 PM,1,,,0,,71.415,163.22,DISCRETE,
cf-naco-1,1.15802E-05,-1.21645E-07,-4.48114E-07,1.15802E-05,-1.21645E-07,-4.48114E-07,1.15895E-05,-0.601846,-2.21593,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:50:16 PM,1,,,0,,72.158,164.72,DISCRETE,
cf-naco-1,1.16198E-05,-1.2211E-07,-4.49649E-07,1.16198E-05,-1.2211E-07,-4.49649E-07,1.16292E-05,-0.602086,-2.21593,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,3:51:29 PM,1,,,0,,72.795,166.15,DISCRETE,
