specimen,Mx[Am2],My[Am2],Mz[Am2],MN[Am2],ME[Am2],MV[Am2],Mtot[Am2],Dec[deg],Inc[deg],Jnrm [Am2/kg],Jtrm [Am2/kg],Jarm [Am2/kg],Jirm [Am2/kg],Jnrm [A/m],Jtrm [A/m],Jarm [A/m],Jirm [A/m],AF [mT],T [C],Hdc [mT],Hdc dec [deg],Hdc inc [deg],data type,date,time,series,position[cm],Drift_ratio,Ja/Jr,run#,Description,Meas_T[K],Mode,Type
cf-naco-1,0.00003589,-2.49205E-07,-1.82201E-06,0.00003589,-2.49205E-07,-1.82201E-06,3.59371E-05,-0.397831,-2.90614,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,12:51:08 PM,1,,,0,,90.279,239.61,DISCRETE,
cf-naco-1,3.50202E-05,-2.40289E-07,-1.78497E-06,3.50202E-05,-2.40289E-07,-1.78497E-06,3.50665E-05,-0.393125,-2.91775,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,12:52:18 PM,1,,,0,,89.177,238.01,DISCRETE,
cf-naco-1,3.43701E-05,-2.33018E-07,-1.75196E-06,3.43701E-05,-2.33018E-07,-1.75196E-06,3.44155E-05,-0.38844,-2.91797,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,12:53:19 PM,1,,,0,,88.255,236.38,DISCRETE,
cf-naco-1,3.36998E-05,-2.25858E-07,-1.72296E-06,3.36998E-05,-2.25858E-07,-1.72296E-06,3.37446E-05,-0.383994,-2.92673,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,12:54:24 PM,1,,,0,,87.285,234.8,DISCRETE,
cf-naco-1,3.31101E-05,-2.20622E-07,-1.69896E-06,3.31101E-05,-2.20622E-07,-1.69896E-06,3.31544E-05,-0.381773,-2.93735,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,12:55:29 PM,1,,,0,,86.255,232.93,DISCRETE,
cf-naco-1,3.25702E-05,-2.15093E-07,-1.69298E-06,3.25702E-05,-2.15093E-07,-1.69298E-06,3.26148E-05,-0.378376,-2.97546,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,12:56:34 PM,1,,,0,,85.259,231.29,DISCRETE,
cf-naco-1,3.21101E-05,-2.10467E-07,-1.65994E-06,3.21101E-05,-2.10467E-07,-1.65994E-06,3.21536E-05,-0.375543,-2.95922,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,12:57:34 PM,1,,,0,,84.359,229.49,DISCRETE,
cf-naco-1,3.16799E-05,-2.8687E-07,-1.64603E-06,3.16799E-05,-2.8687E-07,-1.64603E-06,0.000031724,-0.518814,-2.97419,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,12:58:34 PM,1,,,0,,83.446,227.91,DISCRETE,
cf-naco-1,3.13102E-05,-2.83651E-07,-1.63299E-06,3.13102E-05,-2.83651E-07,-1.63299E-06,3.13541E-05,-0.51905,-2.98545,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,12:59:30 PM,1,,,0,,82.57,226.16,DISCRETE,
cf-naco-1,3.09297E-05,-2.79612E-07,-1.61804E-06,3.09297E-05,-2.79612E-07,-1.61804E-06,3.09733E-05,-0.517954,-2.99449,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:00:30 PM,1,,,0,,81.681,224.51,DISCRETE,
cf-naco-1,3.05897E-05,-2.7641E-07,-1.60595E-06,3.05897E-05,-2.7641E-07,-1.60595E-06,3.06331E-05,-0.517713,-3.00512,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:01:26 PM,1,,,0,,80.842,222.66,DISCRETE,
cf-naco-1,3.02505E-05,-2.73842E-07,-1.59398E-06,3.02505E-05,-2.73842E-07,-1.59398E-06,3.02937E-05,-0.518655,-3.01615,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:02:27 PM,1,,,0,,79.944,220.88,DISCRETE,
cf-naco-1,2.99401E-05,-2.71476E-07,-1.58403E-06,2.99401E-05,-2.71476E-07,-1.58403E-06,2.99832E-05,-0.519504,-3.02837,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:03:21 PM,1,,,0,,79.095,218.98,DISCRETE,
cf-naco-1,2.96698E-05,-2.68674E-07,-0.000001574,2.96698E-05,-2.68674E-07,-0.000001574,2.97127E-05,-0.518826,-3.03661,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:04:17 PM,1,,,0,,78.273,217.26,DISCRETE,
cf-naco-1,2.94096E-05,-2.70971E-07,-1.57297E-06,2.94096E-05,-2.70971E-07,-1.57297E-06,2.94529E-05,-0.527891,-3.06142,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:05:07 PM,1,,,0,,77.516,215.43,DISCRETE,
cf-naco-1,2.92297E-05,-2.66013E-07,-1.59397E-06,2.92297E-05,-2.66013E-07,-1.59397E-06,2.92743E-05,-0.521423,-3.12126,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:06:02 PM,1,,,0,,76.705,213.65,DISCRETE,
cf-naco-1,0.00002894,-2.60471E-07,-1.55896E-06,0.00002894,-2.60471E-07,-1.55896E-06,2.89831E-05,-0.515671,-3.08335,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:06:47 PM,1,,,0,,76.095,211.89,DISCRETE,
cf-naco-1,2.86897E-05,-2.56801E-07,-1.54108E-06,2.86897E-05,-2.56801E-07,-1.54108E-06,2.87322E-05,-0.51284,-3.07459,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:07:43 PM,1,,,0,,75.259,209.95,DISCRETE,
cf-naco-1,2.84903E-05,-2.55275E-07,-1.53701E-06,2.84903E-05,-2.55275E-07,-1.53701E-06,2.85329E-05,-0.513359,-3.08791,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:08:29 PM,1,,,0,,74.619,208.18,DISCRETE,
cf-naco-1,2.82597E-05,-2.52151E-07,-1.52895E-06,2.82597E-05,-2.52151E-07,-1.52895E-06,2.83022E-05,-0.511216,-3.09676,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:09:19 PM,1,,,0,,73.858,206.13,DISCRETE,
cf-naco-1,2.80601E-05,-2.49576E-07,-1.51903E-06,2.80601E-05,-2.49576E-07,-1.51903E-06,2.81023E-05,-0.509595,-3.09856,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:10:09 PM,1,,,0,,73.123,204.33,DISCRETE,
cf-naco-1,2.78397E-05,-2.46286E-07,-1.51296E-06,2.78397E-05,-2.46286E-07,-1.51296E-06,2.78819E-05,-0.506858,-3.11058,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:10:59 PM,1,,,0,,72.426,202.16,DISCRETE,
cf-naco-1,2.76197E-05,-2.44037E-07,-1.50102E-06,2.76197E-05,-2.44037E-07,-1.50102E-06,2.76615E-05,-0.506231,-3.11061,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:11:50 PM,1,,,0,,71.718,200.2,DISCRETE,
cf-naco-1,2.74201E-05,-2.42296E-07,-1.49496E-06,2.74201E-05,-2.42296E-07,-1.49496E-06,2.74619E-05,-0.506278,-3.1206,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:12:35 PM,1,,,0,,71.037,198.09,DISCRETE,
cf-naco-1,0.00002721,-2.38105E-07,-1.48598E-06,0.00002721,-2.38105E-07,-1.48598E-06,2.72516E-05,-0.501361,-3.12578,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:13:26 PM,1,,,0,,70.357,195.81,DISCRETE,
cf-naco-1,2.70202E-05,-2.35841E-07,-1.47701E-06,2.70202E-05,-2.35841E-07,-1.47701E-06,2.70616E-05,-0.500083,-3.12873,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:14:11 PM,1,,,0,,69.701,193.85,DISCRETE,
cf-naco-1,2.68302E-05,-2.33822E-07,-1.47097E-06,2.68302E-05,-2.33822E-07,-1.47097E-06,2.68715E-05,-0.499314,-3.13799,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:14:57 PM,1,,,0,,69.025,191.66,DISCRETE,
cf-naco-1,2.66297E-05,-2.30505E-07,-1.45903E-06,2.66297E-05,-2.30505E-07,-1.45903E-06,2.66707E-05,-0.495935,-3.13596,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:15:42 PM,1,,,0,,68.399,189.63,DISCRETE,
cf-naco-1,2.64398E-05,-2.28411E-07,-1.44999E-06,2.64398E-05,-2.28411E-07,-1.44999E-06,2.64806E-05,-0.49496,-3.1389,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:16:27 PM,1,,,0,,67.744,187.37,DISCRETE,
cf-naco-1,2.62398E-05,-2.25045E-07,-1.44798E-06,2.62398E-05,-2.25045E-07,-1.44798E-06,2.62807E-05,-0.491383,-3.15841,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:17:12 PM,1,,,0,,67.132,184.99,DISCRETE,
cf-naco-1,2.60304E-05,-2.21907E-07,-1.43394E-06,2.60304E-05,-2.21907E-07,-1.43394E-06,2.60708E-05,-0.48843,-3.15294,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:17:57 PM,1,,,0,,66.491,182.78,DISCRETE,
cf-naco-1,2.58098E-05,-2.19255E-07,-1.42197E-06,2.58098E-05,-2.19255E-07,-1.42197E-06,2.58499E-05,-0.486718,-3.15336,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:18:42 PM,1,,,0,,65.887,180.37,DISCRETE,
cf-naco-1,2.55799E-05,-2.14571E-07,-0.000001408,2.55799E-05,-2.14571E-07,-0.000001408,2.56195E-05,-0.480601,-3.15045,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:19:28 PM,1,,,0,,65.232,177.78,DISCRETE,
cf-naco-1,2.54292E-05,-2.12993E-07,-1.39202E-06,2.54292E-05,-2.12993E-07,-1.39202E-06,2.54682E-05,-0.479892,-3.13319,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:20:13 PM,1,,,0,,64.54,175.38,DISCRETE,
cf-naco-1,2.51499E-05,-2.09645E-07,-1.37904E-06,2.51499E-05,-2.09645E-07,-1.37904E-06,2.51886E-05,-0.477595,-3.13843,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:20:58 PM,1,,,0,,63.893,172.85,DISCRETE,
cf-naco-1,2.48498E-05,-2.08922E-07,-1.36403E-06,2.48498E-05,-2.08922E-07,-1.36403E-06,2.48881E-05,-0.481698,-3.14176,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:21:43 PM,1,,,0,,63.228,169.94,DISCRETE,
cf-naco-1,2.45703E-05,-2.04601E-07,-1.34899E-06,2.45703E-05,-2.04601E-07,-1.34899E-06,2.46081E-05,-0.477101,-3.14246,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:22:28 PM,1,,,0,,62.597,166.76,DISCRETE,
cf-naco-1,2.42901E-05,-2.02658E-07,-1.33101E-06,2.42901E-05,-2.02658E-07,-1.33101E-06,2.43274E-05,-0.47802,-3.13634,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:23:14 PM,1,,,0,,61.997,163.7,DISCRETE,
cf-naco-1,2.39597E-05,-1.98989E-07,-1.31099E-06,2.39597E-05,-1.98989E-07,-1.31099E-06,2.39964E-05,-0.475838,-3.13179,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:24:00 PM,1,,,0,,61.326,160.71,DISCRETE,
cf-naco-1,0.00002361,-1.95913E-07,-1.28597E-06,0.00002361,-1.95913E-07,-1.28597E-06,2.36458E-05,-0.475424,-3.11756,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:24:46 PM,1,,,0,,60.696,157.58,DISCRETE,
cf-naco-1,2.32202E-05,-1.9117E-07,-1.25993E-06,2.32202E-05,-1.9117E-07,-1.25993E-06,2.32551E-05,-0.471701,-3.10573,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:25:32 PM,1,,,0,,60.008,154.4,DISCRETE,
cf-naco-1,2.27896E-05,-1.86478E-07,-1.24096E-06,2.27896E-05,-1.86478E-07,-1.24096E-06,2.28241E-05,-0.468816,-3.11674,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:26:17 PM,1,,,0,,59.351,151.13,DISCRETE,
cf-naco-1,2.23003E-05,-1.8046E-07,-1.19899E-06,2.23003E-05,-1.8046E-07,-1.19899E-06,2.23332E-05,-0.463643,-3.07748,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:27:03 PM,1,,,0,,58.68,147.71,DISCRETE,
cf-naco-1,0.00002175,-1.75981E-07,-1.15897E-06,0.00002175,-1.75981E-07,-1.15897E-06,2.17815E-05,-0.463576,-3.05009,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:27:48 PM,1,,,0,,57.988,144.34,DISCRETE,
cf-naco-1,2.11294E-05,-1.68723E-07,-1.11699E-06,2.11294E-05,-1.68723E-07,-1.11699E-06,2.11596E-05,-0.457511,-3.02599,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:28:33 PM,1,,,0,,57.331,140.8,DISCRETE,
cf-naco-1,2.04199E-05,-1.62707E-07,-0.000001065,2.04199E-05,-1.62707E-07,-0.000001065,2.04483E-05,-0.456528,-2.98547,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:29:18 PM,1,,,0,,56.681,137.18,DISCRETE,
cf-naco-1,1.96301E-05,-1.55596E-07,-1.00702E-06,1.96301E-05,-1.55596E-07,-1.00702E-06,1.96565E-05,-0.454141,-2.9366,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:30:03 PM,1,,,0,,56.033,133.81,DISCRETE,
cf-naco-1,0.00001864,-1.46374E-07,-9.38551E-07,0.00001864,-1.46374E-07,-9.38551E-07,1.86642E-05,-0.449917,-2.88241,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:30:48 PM,1,,,0,,55.342,130.05,DISCRETE,
cf-naco-1,1.73802E-05,-1.36659E-07,-8.50766E-07,1.73802E-05,-1.36659E-07,-8.50766E-07,1.74015E-05,-0.450502,-2.80232,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:31:34 PM,1,,,0,,54.698,126.12,DISCRETE,
cf-naco-1,1.54899E-05,-1.14455E-07,-7.072E-07,1.54899E-05,-1.14455E-07,-7.072E-07,1.55064E-05,-0.423353,-2.61399,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:32:19 PM,1,,,0,,54.025,122.2,DISCRETE,
cf-naco-1,1.14299E-05,-6.98428E-08,-3.65669E-07,1.14299E-05,-6.98428E-08,-3.65669E-07,1.14359E-05,-0.350104,-1.83237,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:33:04 PM,1,,,0,,53.341,117.86,DISCRETE,
cf-naco-1,9.05013E-06,-1.34359E-07,-2.17166E-07,9.05013E-06,-1.34359E-07,-2.17166E-07,9.05374E-06,-0.850554,-1.37445,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:33:49 PM,1,,,0,,52.676,113.32,DISCRETE,
cf-naco-1,8.96046E-06,-1.32676E-07,-2.13332E-07,8.96046E-06,-1.32676E-07,-2.13332E-07,8.96398E-06,-0.848304,-1.3637,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:34:34 PM,1,,,0,,52.016,108.77,DISCRETE,
cf-naco-1,8.92815E-06,-1.32294E-07,-2.16717E-07,8.92815E-06,-1.32294E-07,-2.16717E-07,8.93176E-06,-0.848922,-1.39034,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:35:19 PM,1,,,0,,51.362,104.39,DISCRETE,
cf-naco-1,8.91148E-06,-1.3187E-07,-2.15549E-07,8.91148E-06,-1.3187E-07,-2.15549E-07,8.91506E-06,-0.847788,-1.38544,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,1:36:04 PM,1,,,0,,50.666,100.32,DISCRETE,
