specimen,Mx[Am2],My[Am2],Mz[Am2],MN[Am2],ME[Am2],MV[Am2],Mtot[Am2],Dec[deg],Inc[deg],Jnrm [Am2/kg],Jtrm [Am2/kg],Jarm [Am2/kg],Jirm [Am2/kg],Jnrm [A/m],Jtrm [A/m],Jarm [A/m],Jirm [A/m],AF [mT],T [C],Hdc [mT],Hdc dec [deg],Hdc inc [deg],data type,date,time,series,position[cm],Drift_ratio,Ja/Jr,run#,Description,Meas_T[K],Mode,Type
Labrador hematite 02a,3.61849E-07,2.96102E-06,-0.00006245,-0.00006245,2.96102E-06,-3.61849E-07,6.25212E-05,-182.715,-0.331608,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,11:56:27 AM,1,,,0,,,272,DISCRETE,
Labrador hematite 02a,3.66661E-07,2.92225E-06,-6.24199E-05,-6.24199E-05,2.92225E-06,-3.66661E-07,6.24894E-05,-182.68,-0.336189,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,11:57:40 AM,1,,,0,,,271,DISCRETE,
Labrador hematite 02a,3.56253E-07,2.90014E-06,-6.23599E-05,-6.23599E-05,2.90014E-06,-3.56253E-07,6.24283E-05,-182.663,-0.326965,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,11:58:52 AM,1,,,0,,,270,DISCRETE,
Labrador hematite 02a,3.55028E-07,2.8843E-06,-6.23199E-05,-6.23199E-05,2.8843E-06,-3.55028E-07,6.23876E-05,-182.65,-0.326054,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,11:59:55 AM,1,,,0,,,269,DISCRETE,
Labrador hematite 02a,3.51315E-07,2.85009E-06,-6.22499E-05,-6.22499E-05,2.85009E-06,-3.51315E-07,6.23161E-05,-182.621,-0.323014,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:01:05 PM,1,,,0,,,268,DISCRETE,
Labrador hematite 02a,3.50512E-07,2.83203E-06,-0.00006217,-0.00006217,2.83203E-06,-3.50512E-07,6.22355E-05,-182.608,-0.322694,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:02:09 PM,1,,,0,,,267,DISCRETE,
Labrador hematite 02a,3.56443E-07,2.81224E-06,-0.00006208,-0.00006208,2.81224E-06,-3.56443E-07,6.21447E-05,-182.594,-0.328633,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:03:19 PM,1,,,0,,,266,DISCRETE,
Labrador hematite 02a,3.50006E-07,2.76898E-06,-0.00006197,-0.00006197,2.76898E-06,-3.50006E-07,6.20329E-05,-182.558,-0.323279,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:04:17 PM,1,,,0,,,265,DISCRETE,
Labrador hematite 02a,3.54638E-07,2.73505E-06,-0.00006184,-0.00006184,2.73505E-06,-3.54638E-07,6.19015E-05,-182.532,-0.328253,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:05:20 PM,1,,,0,,,264,DISCRETE,
Labrador hematite 02a,2.74404E-07,2.71799E-06,-0.00006168,-0.00006168,2.71799E-06,-2.74404E-07,6.17405E-05,-182.523,-0.25465,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:06:22 PM,1,,,0,,,263,DISCRETE,
Labrador hematite 02a,3.51744E-07,0.000002679,-6.14601E-05,-6.14601E-05,0.000002679,-3.51744E-07,6.15194E-05,-182.496,-0.327597,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:07:19 PM,1,,,0,,,262,DISCRETE,
Labrador hematite 02a,3.48057E-07,0.000002631,-0.00006112,-0.00006112,0.000002631,-3.48057E-07,6.11776E-05,-182.465,-0.325974,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:08:23 PM,1,,,0,,,261,DISCRETE,
Labrador hematite 02a,3.49037E-07,2.59793E-06,-0.00006064,-0.00006064,2.59793E-06,-3.49037E-07,6.06967E-05,-182.453,-0.329482,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:09:15 PM,1,,,0,,,260,DISCRETE,
Labrador hematite 02a,3.34116E-07,2.49798E-06,-0.00005948,-0.00005948,2.49798E-06,-3.34116E-07,5.95333E-05,-182.405,-0.32156,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:10:10 PM,1,,,0,,,259,DISCRETE,
Labrador hematite 02a,1.1885E-07,2.44309E-06,-0.00005253,-0.00005253,2.44309E-06,-1.1885E-07,5.25869E-05,-182.663,-0.129492,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:11:08 PM,1,,,0,,,258,DISCRETE,
Labrador hematite 02a,-4.56572E-07,1.56609E-06,-2.62599E-05,-2.62599E-05,1.56609E-06,4.56572E-07,2.63106E-05,-183.413,0.994313,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:12:07 PM,1,,,0,,,257,DISCRETE,
Labrador hematite 02a,-3.92169E-07,9.66715E-07,-0.00001578,-0.00001578,9.66715E-07,3.92169E-07,1.58144E-05,-183.506,1.42098,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:12:52 PM,1,,,0,,,256,DISCRETE,
Labrador hematite 02a,-3.01623E-07,6.05653E-07,-1.02399E-05,-1.02399E-05,6.05653E-07,3.01623E-07,1.02623E-05,-183.385,1.68425,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:13:47 PM,1,,,0,,,255,DISCRETE,
Labrador hematite 02a,-2.50215E-07,4.56231E-07,-7.55598E-06,-7.55598E-06,4.56231E-07,2.50215E-07,7.57388E-06,-183.455,1.8932,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:14:41 PM,1,,,0,,,254,DISCRETE,
Labrador hematite 02a,-2.20606E-07,3.85161E-07,-6.1619E-06,-6.1619E-06,3.85161E-07,2.20606E-07,6.17787E-06,-183.577,2.04641,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:15:32 PM,1,,,0,,,253,DISCRETE,
Labrador hematite 02a,-2.01831E-07,3.4936E-07,-5.27892E-06,-5.27892E-06,3.4936E-07,2.01831E-07,5.29431E-06,-183.786,2.18477,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:16:26 PM,1,,,0,,,252,DISCRETE,
Labrador hematite 02a,-1.99133E-07,3.18846E-07,-4.74693E-06,-4.74693E-06,3.18846E-07,1.99133E-07,4.76179E-06,-183.843,2.39674,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:17:08 PM,1,,,0,,,251,DISCRETE,
Labrador hematite 02a,-1.95257E-07,2.84802E-07,-4.32591E-06,-4.32591E-06,2.84802E-07,1.95257E-07,4.33967E-06,-183.767,2.57881,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:17:54 PM,1,,,0,,,250,DISCRETE,
Labrador hematite 02a,-1.8705E-07,2.62256E-07,-3.94991E-06,-3.94991E-06,2.62256E-07,1.8705E-07,3.96303E-06,-183.799,2.7053,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:18:42 PM,1,,,0,,,249,DISCRETE,
Labrador hematite 02a,-1.88934E-07,2.42876E-07,-3.66189E-06,-3.66189E-06,2.42876E-07,1.88934E-07,3.6748E-06,-183.795,2.94708,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:19:29 PM,1,,,0,,,248,DISCRETE,
Labrador hematite 02a,-1.84117E-07,2.24647E-07,-3.35802E-06,-3.35802E-06,2.24647E-07,1.84117E-07,3.37056E-06,-183.827,3.13134,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:20:20 PM,1,,,0,,,247,DISCRETE,
Labrador hematite 02a,-1.80622E-07,2.13988E-07,-3.18394E-06,-3.18394E-06,2.13988E-07,1.80622E-07,3.19623E-06,-183.845,3.23956,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:20:59 PM,1,,,0,,,246,DISCRETE,
Labrador hematite 02a,-1.76241E-07,2.03671E-07,-2.97694E-06,-2.97694E-06,2.03671E-07,1.76241E-07,2.9891E-06,-183.914,3.38018,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:21:45 PM,1,,,0,,,245,DISCRETE,
Labrador hematite 02a,-1.69687E-07,1.87094E-07,-2.79291E-06,-2.79291E-06,1.87094E-07,1.69687E-07,2.80431E-06,-183.832,3.46904,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:22:29 PM,1,,,0,,,244,DISCRETE,
Labrador hematite 02a,-1.68755E-07,1.8069E-07,-2.60893E-06,-2.60893E-06,1.8069E-07,1.68755E-07,2.62062E-06,-183.962,3.69213,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:23:17 PM,1,,,0,,,242.9,DISCRETE,
Labrador hematite 02a,-2.46765E-09,1.71841E-07,-2.46592E-06,-2.46592E-06,1.71841E-07,2.46765E-09,2.47191E-06,-183.986,0.0571972,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:24:01 PM,1,,,0,,,242,DISCRETE,
Labrador hematite 02a,-1.63965E-07,1.40918E-07,-2.02608E-06,-2.02608E-06,1.40918E-07,1.63965E-07,2.03758E-06,-183.979,4.61561,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:26:43 PM,1,,,0,,,238,DISCRETE,
Labrador hematite 02a,-1.5058E-07,1.03131E-07,-1.64705E-06,-1.64705E-06,1.03131E-07,1.5058E-07,1.65713E-06,-183.583,5.21353,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:29:51 PM,1,,,0,,,233,DISCRETE,
Labrador hematite 02a,-1.42474E-07,8.37876E-08,-1.3551E-06,-1.3551E-06,8.37876E-08,1.42474E-07,1.36515E-06,-183.538,5.99061,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:33:02 PM,1,,,0,,,228,DISCRETE,
Labrador hematite 02a,-1.34741E-07,6.56637E-08,-0.000001149,-0.000001149,6.56637E-08,1.34741E-07,1.15874E-06,-183.271,6.67758,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:35:53 PM,1,,,0,,,223,DISCRETE,
Labrador hematite 02a,-1.30699E-07,5.17757E-08,-9.92293E-07,-9.92293E-07,5.17757E-08,1.30699E-07,1.0022E-06,-182.987,7.49339,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:38:31 PM,1,,,0,,,218,DISCRETE,
Labrador hematite 02a,-1.27923E-07,4.19826E-08,-8.65028E-07,-8.65028E-07,4.19826E-08,1.27923E-07,8.75443E-07,-182.779,8.40236,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:41:02 PM,1,,,0,,,213,DISCRETE,
Labrador hematite 02a,-1.25723E-07,3.11399E-08,-7.59975E-07,-7.59975E-07,3.11399E-08,1.25723E-07,7.70933E-07,-182.346,9.38566,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:43:21 PM,1,,,0,,,208,DISCRETE,
Labrador hematite 02a,-1.21418E-07,2.56064E-08,-6.78417E-07,-6.78417E-07,2.56064E-08,1.21418E-07,6.89672E-07,-182.162,10.1399,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:45:32 PM,1,,,0,,,203,DISCRETE,
Labrador hematite 02a,-1.14664E-07,1.683E-08,-6.05894E-07,-6.05894E-07,1.683E-08,1.14664E-07,6.16878E-07,-181.591,10.7123,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:47:34 PM,1,,,0,,,198,DISCRETE,
Labrador hematite 02a,-1.09594E-07,9.0657E-09,-5.34942E-07,-5.34942E-07,9.0657E-09,1.09594E-07,5.46128E-07,-180.971,11.5763,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:49:29 PM,1,,,0,,,193,DISCRETE,
Labrador hematite 02a,-1.05541E-07,2.9247E-09,-4.72444E-07,-4.72444E-07,2.9247E-09,1.05541E-07,4.84097E-07,-180.355,12.5925,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:51:18 PM,1,,,0,,,188,DISCRETE,
Labrador hematite 02a,-1.02222E-07,3.72465E-09,-5.09593E-07,-5.09593E-07,3.72465E-09,1.02222E-07,5.19758E-07,-180.419,11.3424,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:52:55 PM,1,,,0,,,183,DISCRETE,
Labrador hematite 02a,-9.9406E-08,2.50195E-09,-4.81456E-07,-4.81456E-07,2.50195E-09,9.9406E-08,4.91618E-07,-180.298,11.6657,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:54:40 PM,1,,,0,,,178,DISCRETE,
Labrador hematite 02a,-9.63732E-08,1.43662E-09,-4.58648E-07,-4.58648E-07,1.43662E-09,9.63732E-08,4.68666E-07,-180.179,11.8666,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:56:04 PM,1,,,0,,,173,DISCRETE,
Labrador hematite 02a,-8.1698E-08,6.80677E-08,-3.6927E-07,-3.6927E-07,6.80677E-08,8.1698E-08,3.84276E-07,-190.444,12.2749,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:57:51 PM,1,,,0,,,168,DISCRETE,
Labrador hematite 02a,-9.44595E-08,2.0945E-10,-4.307E-07,-4.307E-07,2.0945E-10,9.44595E-08,4.40937E-07,-180.028,12.37,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,12:59:31 PM,1,,,0,,,166,DISCRETE,
Labrador hematite 02a,-9.1927E-08,-1.159E-10,-4.23946E-07,-4.23946E-07,-1.159E-10,9.1927E-08,4.33799E-07,180.016,12.2344,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,1:01:04 PM,1,,,0,,,163,DISCRETE,
Labrador hematite 02a,-8.97765E-08,-1.2005E-09,-4.0841E-07,-4.0841E-07,-1.2005E-09,8.97765E-08,4.18162E-07,180.168,12.3975,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,1:03:00 PM,1,,,0,,,157,DISCRETE,
Labrador hematite 02a,-8.80516E-08,-2.6327E-09,-4.04675E-07,-4.04675E-07,-2.6327E-09,8.80516E-08,4.14152E-07,180.373,12.2752,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,1:04:26 PM,1,,,0,,,152,DISCRETE,
Labrador hematite 02a,-8.74378E-08,-1.67559E-09,-4.01434E-07,-4.01434E-07,-1.67559E-09,8.74378E-08,4.10849E-07,180.239,12.2878,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,1:05:23 PM,1,,,0,,,148,DISCRETE,
Labrador hematite 02a,-8.4931E-08,-2.1954E-09,-3.96945E-07,-3.96945E-07,-2.1954E-09,8.4931E-08,4.05935E-07,180.317,12.0768,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,1:06:49 PM,1,,,0,,,143,DISCRETE,
Labrador hematite 02a,-8.47052E-08,-2.2482E-09,-3.96498E-07,-3.96498E-07,-2.2482E-09,8.47052E-08,4.05452E-07,180.325,12.0588,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,1:08:02 PM,1,,,0,,,138,DISCRETE,
Labrador hematite 02a,-7.5597E-08,-1.0058E-09,-4.11501E-07,-4.11501E-07,-1.0058E-09,7.5597E-08,4.18388E-07,180.14,10.4097,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,1:09:41 PM,1,,,0,,,133,DISCRETE,
Labrador hematite 02a,-7.4042E-08,-2.62965E-09,-4.65854E-07,-4.65854E-07,-2.62965E-09,7.4042E-08,4.71708E-07,180.323,9.03082,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,1:11:49 PM,1,,,0,,,128,DISCRETE,
Labrador hematite 02a,-7.316E-08,-3.98665E-09,-4.59448E-07,-4.59448E-07,-3.98665E-09,7.316E-08,4.65253E-07,180.497,9.04718,,,,,,,,,,,,,,RM(Tmeas),4/21/2010,1:17:37 PM,1,,,0,,,124.3,DISCRETE,
