specimen,Mx[Am2],My[Am2],Mz[Am2],MN[Am2],ME[Am2],MV[Am2],Mtot[Am2],Dec[deg],Inc[deg],Jnrm [Am2/kg],Jtrm [Am2/kg],Jarm [Am2/kg],Jirm [Am2/kg],Jnrm [A/m],Jtrm [A/m],Jarm [A/m],Jirm [A/m],AF [mT],T [C],Hdc [mT],Hdc dec [deg],Hdc inc [deg],data type,date,time,series,position[cm],Drift_ratio,Ja/Jr,run#,Description,Meas_T[K],Mode,Type
CF-blank,-7.98E-08,-5.70E-08,8.56E-07,8.56E-07,-5.70E-08,7.98E-08,8.61E-07,-3.81057,5.31241,,,,,,,,,,,,,,RM(Tmeas),4/28/10,11:27:25 AM,2,,,0,,230.81,225.452,DISCRETE,
CF-blank,-7.83E-08,-5.67E-08,8.47E-07,8.47E-07,-5.67E-08,7.83E-08,8.52E-07,-3.82811,5.27062,,,,,,,,,,,,,,RM(Tmeas),4/28/10,11:30:56 AM,2,,,0,,222.61,218.583,DISCRETE,
CF-blank,-7.73E-08,-5.64E-08,8.41E-07,8.41E-07,-5.64E-08,7.73E-08,8.47E-07,-3.83434,5.23888,,,,,,,,,,,,,,RM(Tmeas),4/28/10,11:32:39 AM,2,,,0,,218.66,215.148,DISCRETE,
CF-blank,-7.73E-08,-5.60E-08,8.40E-07,8.40E-07,-5.60E-08,7.73E-08,8.46E-07,-3.81419,5.24084,,,,,,,,,,,,,,RM(Tmeas),4/28/10,11:34:48 AM,2,,,0,,213.01,210.322,DISCRETE,
CF-blank,-7.54E-08,-5.53E-08,8.38E-07,8.38E-07,-5.53E-08,7.54E-08,8.43E-07,-3.77456,5.12984,,,,,,,,,,,,,,RM(Tmeas),4/28/10,11:37:05 AM,2,,,0,,206.79,204.988,DISCRETE,
CF-blank,-7.41E-08,-5.53E-08,8.32E-07,8.32E-07,-5.53E-08,7.41E-08,8.38E-07,-3.80141,5.07781,,,,,,,,,,,,,,RM(Tmeas),4/28/10,11:38:58 AM,2,,,0,,201.52,200.324,DISCRETE,
CF-blank,-7.18E-08,-5.53E-08,8.31E-07,8.31E-07,-5.53E-08,7.18E-08,8.36E-07,-3.80328,4.92341,,,,,,,,,,,,,,RM(Tmeas),4/28/10,11:41:00 AM,2,,,0,,195.87,194.994,DISCRETE,
CF-blank,-7.01E-08,-5.59E-08,8.33E-07,8.33E-07,-5.59E-08,7.01E-08,8.37E-07,-3.84401,4.80195,,,,,,,,,,,,,,RM(Tmeas),4/28/10,11:42:46 AM,2,,,0,,190.12,190.078,DISCRETE,
CF-blank,-6.82E-08,-5.22E-08,7.70E-07,7.70E-07,-5.22E-08,6.82E-08,7.74E-07,-3.88069,5.05032,,,,,,,,,,,,,,RM(Tmeas),4/28/10,11:45:14 AM,2,,,0,,181.59,182.714,DISCRETE,
CF-blank,-6.66E-08,-5.16E-08,7.60E-07,7.60E-07,-5.16E-08,6.66E-08,7.64E-07,-3.88757,5.00112,,,,,,,,,,,,,,RM(Tmeas),4/28/10,11:46:06 AM,2,,,0,,178.33,179.917,DISCRETE,
CF-blank,-6.51E-08,-5.05E-08,7.41E-07,7.41E-07,-5.05E-08,6.51E-08,7.45E-07,-3.89825,5.00662,,,,,,,,,,,,,,RM(Tmeas),4/28/10,11:47:34 AM,2,,,0,,172.48,175.015,DISCRETE,
CF-blank,-6.32E-08,-4.91E-08,7.27E-07,7.27E-07,-4.91E-08,6.32E-08,7.32E-07,-3.8622,4.95182,,,,,,,,,,,,,,RM(Tmeas),4/28/10,11:49:03 AM,2,,,0,,166.56,169.914,DISCRETE,
CF-blank,-6.38E-08,-4.96E-08,7.34E-07,7.34E-07,-4.96E-08,6.38E-08,7.38E-07,-3.86944,4.95595,,,,,,,,,,,,,,RM(Tmeas),4/28/10,11:50:19 AM,2,,,0,,161.69,165.097,DISCRETE,
CF-blank,-6.30E-08,-4.97E-08,7.28E-07,7.28E-07,-4.97E-08,6.30E-08,7.32E-07,-3.90542,4.93339,,,,,,,,,,,,,,RM(Tmeas),4/28/10,11:51:38 AM,2,,,0,,156.38,159.96,DISCRETE,
CF-blank,-6.12E-08,-4.88E-08,7.26E-07,7.26E-07,-4.88E-08,6.12E-08,7.30E-07,-3.8477,4.80388,,,,,,,,,,,,,,RM(Tmeas),4/28/10,11:52:52 AM,2,,,0,,151.27,154.917,DISCRETE,
CF-blank,-5.98E-08,-4.77E-08,7.14E-07,7.14E-07,-4.77E-08,5.98E-08,7.19E-07,-3.82231,4.77619,,,,,,,,,,,,,,RM(Tmeas),4/28/10,11:54:02 AM,2,,,0,,146.24,149.932,DISCRETE,
CF-blank,-5.81E-08,-4.65E-08,7.02E-07,7.02E-07,-4.65E-08,5.81E-08,7.06E-07,-3.78928,4.72031,,,,,,,,,,,,,,RM(Tmeas),4/28/10,11:55:14 AM,2,,,0,,140.74,144.621,DISCRETE,
CF-blank,-5.59E-08,-4.49E-08,6.86E-07,6.86E-07,-4.49E-08,5.59E-08,6.89E-07,-3.74387,4.6505,,,,,,,,,,,,,,RM(Tmeas),4/28/10,11:56:11 AM,2,,,0,,135.61,139.917,DISCRETE,
CF-blank,-5.53E-08,-4.47E-08,6.80E-07,6.80E-07,-4.47E-08,5.53E-08,6.83E-07,-3.76588,4.64215,,,,,,,,,,,,,,RM(Tmeas),4/28/10,11:57:11 AM,2,,,0,,130.46,134.948,DISCRETE,
CF-blank,-5.40E-08,-4.46E-08,6.75E-07,6.75E-07,-4.46E-08,5.40E-08,6.79E-07,-3.77925,4.56474,,,,,,,,,,,,,,RM(Tmeas),4/28/10,11:58:07 AM,2,,,0,,125.07,129.894,DISCRETE,
CF-blank,-5.19E-08,-4.15E-08,6.36E-07,6.36E-07,-4.15E-08,5.19E-08,6.39E-07,-3.73204,4.65576,,,,,,,,,,,,,,RM(Tmeas),4/28/10,11:59:02 AM,2,,,0,,119.7,125.023,DISCRETE,
CF-blank,-4.62E-08,-3.61E-08,5.84E-07,5.84E-07,-3.61E-08,4.62E-08,5.87E-07,-3.53336,4.51607,,,,,,,,,,,,,,RM(Tmeas),4/28/10,11:59:57 AM,2,,,0,,114.59,119.978,DISCRETE,
CF-blank,-4.54E-08,-3.56E-08,5.84E-07,5.84E-07,-3.56E-08,4.54E-08,5.87E-07,-3.48563,4.43704,,,,,,,,,,,,,,RM(Tmeas),4/28/10,12:00:46 PM,2,,,0,,110.52,115.333,DISCRETE,
CF-blank,-4.50E-08,-3.52E-08,5.81E-07,5.81E-07,-3.52E-08,4.50E-08,5.84E-07,-3.46917,4.41754,,,,,,,,,,,,,,RM(Tmeas),4/28/10,12:01:43 PM,2,,,0,,105.28,110.028,DISCRETE,
CF-blank,-4.49E-08,-3.53E-08,5.79E-07,5.79E-07,-3.53E-08,4.49E-08,5.82E-07,-3.48618,4.42324,,,,,,,,,,,,,,RM(Tmeas),4/28/10,12:02:33 PM,2,,,0,,100.71,105.392,DISCRETE,
CF-blank,-3.73E-08,-2.96E-08,5.16E-07,5.16E-07,-2.96E-08,3.73E-08,5.18E-07,-3.28129,4.13166,,,,,,,,,,,,,,RM(Tmeas),4/28/10,12:03:23 PM,2,,,0,,96.21,100.651,DISCRETE,
CF-blank,-3.67E-08,-2.95E-08,5.13E-07,5.13E-07,-2.95E-08,3.67E-08,5.15E-07,-3.28643,4.08628,,,,,,,,,,,,,,RM(Tmeas),4/28/10,12:04:18 PM,2,,,0,,91.35,95.62,DISCRETE,
CF-blank,-3.61E-08,-2.97E-08,5.22E-07,5.22E-07,-2.97E-08,3.61E-08,5.24E-07,-3.25525,3.95324,,,,,,,,,,,,,,RM(Tmeas),4/28/10,12:05:18 PM,2,,,0,,86.75,90.2464,DISCRETE,
CF-blank,-3.54E-08,-3.04E-08,5.35E-07,5.35E-07,-3.04E-08,3.54E-08,5.37E-07,-3.25602,3.77918,,,,,,,,,,,,,,RM(Tmeas),4/28/10,12:06:21 PM,2,,,0,,82.51,85.0379,DISCRETE,
CF-blank,-3.54E-08,-3.06E-08,5.45E-07,5.45E-07,-3.06E-08,3.54E-08,5.47E-07,-3.21619,3.71516,,,,,,,,,,,,,,RM(Tmeas),4/28/10,12:07:22 PM,2,,,0,,78.44,80.0127,DISCRETE,
CF-blank,-3.44E-08,-2.98E-08,5.43E-07,5.43E-07,-2.98E-08,3.44E-08,5.45E-07,-3.14749,3.62267,,,,,,,,,,,,,,RM(Tmeas),4/28/10,12:08:23 PM,2,,,0,,74.51,75.2525,DISCRETE,
CF-blank,-3.30E-08,-2.91E-08,5.32E-07,5.32E-07,-2.91E-08,3.30E-08,5.34E-07,-3.12978,3.54524,,,,,,,,,,,,,,RM(Tmeas),4/28/10,12:09:33 PM,2,,,0,,68.68,69.7837,DISCRETE,
CF-blank,-3.23E-08,-2.92E-08,5.28E-07,5.28E-07,-2.92E-08,3.23E-08,5.30E-07,-3.17127,3.49685,,,,,,,,,,,,,,RM(Tmeas),4/28/10,12:10:29 PM,2,,,0,,64.51,65.2073,DISCRETE,
CF-blank,-3.06E-08,-2.92E-08,5.18E-07,5.18E-07,-2.92E-08,3.06E-08,5.19E-07,-3.22337,3.37363,,,,,,,,,,,,,,RM(Tmeas),4/28/10,12:11:28 PM,2,,,0,,59.97,60.3394,DISCRETE,
CF-blank,-2.97E-08,-2.95E-08,5.12E-07,5.12E-07,-2.95E-08,2.97E-08,5.14E-07,-3.29899,3.32014,,,,,,,,,,,,,,RM(Tmeas),4/28/10,12:12:25 PM,2,,,0,,53.07,55.1365,DISCRETE,
CF-blank,-2.80E-08,-2.91E-08,4.93E-07,4.93E-07,-2.91E-08,2.80E-08,4.95E-07,-3.37308,3.24271,,,,,,,,,,,,,,RM(Tmeas),4/28/10,12:13:15 PM,2,,,0,,47.68,50.1486,DISCRETE,
CF-blank,-2.79E-08,-2.91E-08,4.96E-07,4.96E-07,-2.91E-08,2.79E-08,4.98E-07,-3.35319,3.21906,,,,,,,,,,,,,,RM(Tmeas),4/28/10,12:14:02 PM,2,,,0,,43.48,44.7737,DISCRETE,
CF-blank,-2.72E-08,-2.94E-08,4.96E-07,4.96E-07,-2.94E-08,2.72E-08,4.98E-07,-3.38691,3.13253,,,,,,,,,,,,,,RM(Tmeas),4/28/10,12:14:32 PM,2,,,0,,40.43,40.5695,DISCRETE,
CF-blank,-2.62E-08,-2.87E-08,4.88E-07,4.88E-07,-2.87E-08,2.62E-08,4.89E-07,-3.3695,3.0664,,,,,,,,,,,,,,RM(Tmeas),4/28/10,12:15:07 PM,2,,,0,,35.13,35.2013,DISCRETE,
CF-blank,-2.48E-08,-2.79E-08,4.73E-07,4.73E-07,-2.79E-08,2.48E-08,4.74E-07,-3.38169,3.00389,,,,,,,,,,,,,,RM(Tmeas),4/28/10,12:15:31 PM,2,,,0,,30.53,30.0895,DISCRETE,
CF-blank,-2.39E-08,-2.68E-08,4.58E-07,4.58E-07,-2.68E-08,2.39E-08,4.59E-07,-3.34805,2.98655,,,,,,,,,,,,,,RM(Tmeas),4/28/10,12:15:54 PM,2,,,0,,24.1,23.8891,DISCRETE,
CF-blank,-2.41E-08,-2.68E-08,4.58E-07,4.58E-07,-2.68E-08,2.41E-08,4.60E-07,-3.34381,3.00622,,,,,,,,,,,,,,RM(Tmeas),4/28/10,12:16:13 PM,2,,,0,,18.7,19.082,DISCRETE,
CF-blank,-2.48E-08,-2.69E-08,4.64E-07,4.64E-07,-2.69E-08,2.48E-08,4.65E-07,-3.31623,3.05718,,,,,,,,,,,,,,RM(Tmeas),4/28/10,12:16:50 PM,2,,,0,,16.37,17.1065,DISCRETE,
CF-blank,-2.50E-08,-2.68E-08,4.67E-07,4.67E-07,-2.68E-08,2.50E-08,4.69E-07,-3.27852,3.06065,,,,,,,,,,,,,,RM(Tmeas),4/28/10,12:18:04 PM,2,,,0,,16.24,16.6771,DISCRETE,
CF-blank,-2.47E-08,-2.69E-08,4.68E-07,4.68E-07,-2.69E-08,2.47E-08,4.69E-07,-3.29672,3.02284,,,,,,,,,,,,,,RM(Tmeas),4/28/10,12:20:07 PM,2,,,0,,16.67,16.5051,DISCRETE,
CF-blank,-2.50E-08,-2.72E-08,4.69E-07,4.69E-07,-2.72E-08,2.50E-08,4.70E-07,-3.32306,3.04385,,,,,,,,,,,,,,RM(Tmeas),4/28/10,12:23:43 PM,2,,,0,,17.16,16.411,DISCRETE,
