specimen,Mx[Am2],My[Am2],Mz[Am2],MN[Am2],ME[Am2],MV[Am2],Mtot[Am2],Dec[deg],Inc[deg],Jnrm [Am2/kg],Jtrm [Am2/kg],Jarm [Am2/kg],Jirm [Am2/kg],Jnrm [A/m],Jtrm [A/m],Jarm [A/m],Jirm [A/m],AF [mT],T [C],Hdc [mT],Hdc dec [deg],Hdc inc [deg],data type,date,time,series,position[cm],Drift_ratio,Ja/Jr,run#,Description,Meas_T[K],Mode,Type
CF AA pyrrhotite-5,0.000118681,-5.75502E-05,-3.73201E-05,0.000118681,-5.75502E-05,-3.73201E-05,0.000137076,-25.8695,-15.7987,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,11:26:47 AM,5,,,0,,219.02,218.562,DISCRETE,
CF AA pyrrhotite-5,0.000117,-5.66002E-05,-3.70001E-05,0.000117,-5.66002E-05,-3.70001E-05,0.000135135,-25.8159,-15.8905,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,11:29:40 AM,5,,,0,,213.56,212.817,DISCRETE,
CF AA pyrrhotite-5,0.0001145,-5.55002E-05,-3.65801E-05,0.0001145,-5.55002E-05,-3.65801E-05,0.000132396,-25.8603,-16.0391,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,11:32:19 AM,5,,,0,,208.61,207.087,DISCRETE,
CF AA pyrrhotite-5,0.0001121,-0.00005351,-3.58701E-05,0.0001121,-0.00005351,-3.58701E-05,0.000129292,-25.517,-16.1071,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,11:34:47 AM,5,,,0,,203.03,201.276,DISCRETE,
CF AA pyrrhotite-5,0.0001091,-5.16999E-05,-0.00003533,0.0001091,-5.16999E-05,-0.00003533,0.000125793,-25.3552,-16.3114,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,11:37:11 AM,5,,,0,,195.41,195.234,DISCRETE,
CF AA pyrrhotite-5,0.0001069,-4.95805E-05,-3.49364E-05,0.0001069,-4.95805E-05,-3.49364E-05,0.000122908,-24.882,-16.5139,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,11:39:25 AM,5,,,0,,188.96,189.228,DISCRETE,
CF AA pyrrhotite-5,0.0001031,-4.60102E-05,-3.43365E-05,0.0001031,-4.60102E-05,-3.43365E-05,0.000118006,-24.0497,-16.9161,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,11:41:34 AM,5,,,0,,182.38,183.049,DISCRETE,
CF AA pyrrhotite-5,0.0001001,-0.00004391,-3.40701E-05,0.0001001,-0.00004391,-3.40701E-05,0.000114494,-23.6853,-17.3118,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,11:43:33 AM,5,,,0,,175.88,176.764,DISCRETE,
CF AA pyrrhotite-5,9.59788E-05,-4.16452E-05,-3.34665E-05,9.59788E-05,-4.16452E-05,-3.34665E-05,0.000109847,-23.456,-17.7381,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,11:45:26 AM,5,,,0,,169.43,170.406,DISCRETE,
CF AA pyrrhotite-5,9.18795E-05,-3.90701E-05,-3.32136E-05,9.18795E-05,-3.90701E-05,-3.32136E-05,0.000105221,-23.0368,-18.4004,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,11:47:10 AM,5,,,0,,163.21,164.104,DISCRETE,
CF AA pyrrhotite-5,8.84098E-05,-0.00003651,-3.28837E-05,8.84098E-05,-0.00003651,-3.28837E-05,0.000101146,-22.4388,-18.9722,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,11:48:49 AM,5,,,0,,156.6,157.59,DISCRETE,
CF AA pyrrhotite-5,8.46997E-05,-3.37197E-05,-0.00003346,8.46997E-05,-3.37197E-05,-0.00003346,9.71115E-05,-21.7079,-20.1545,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,11:50:23 AM,5,,,0,,149.75,151.006,DISCRETE,
CF AA pyrrhotite-5,7.83598E-05,-0.00003032,-3.27565E-05,7.83598E-05,-0.00003032,-3.27565E-05,9.01807E-05,-21.1531,-21.2988,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,11:51:52 AM,5,,,0,,142.84,144.288,DISCRETE,
CF AA pyrrhotite-5,7.35603E-05,-0.00002915,-0.00003263,7.35603E-05,-0.00002915,-0.00003263,8.55895E-05,-21.6171,-22.4104,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,11:53:15 AM,5,,,0,,135.86,137.517,DISCRETE,
CF AA pyrrhotite-5,6.91998E-05,-0.0000259,-0.00003207,6.91998E-05,-0.0000259,-0.00003207,8.05476E-05,-20.5198,-23.4626,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,11:54:34 AM,5,,,0,,128.15,130.681,DISCRETE,
CF AA pyrrhotite-5,6.53297E-05,-0.00002324,-3.17201E-05,6.53297E-05,-0.00002324,-3.17201E-05,7.62511E-05,-19.5822,-24.582,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,11:55:54 AM,5,,,0,,120.03,123.37,DISCRETE,
CF AA pyrrhotite-5,0.00006137,-0.00002113,-0.00002962,0.00006137,-0.00002113,-0.00002962,0.000071345,-18.9989,-24.5297,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,11:57:07 AM,5,,,0,,112.29,116.271,DISCRETE,
CF AA pyrrhotite-5,5.80297E-05,-1.92602E-05,-0.00002777,5.80297E-05,-1.92602E-05,-0.00002777,6.71534E-05,-18.3611,-24.4269,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,11:58:21 AM,5,,,0,,104.9,108.903,DISCRETE,
CF AA pyrrhotite-5,5.53798E-05,-1.66301E-05,-2.63037E-05,5.53798E-05,-1.66301E-05,-2.63037E-05,6.35245E-05,-16.7145,-24.4608,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,11:59:30 AM,5,,,0,,98.39,101.943,DISCRETE,
CF AA pyrrhotite-5,5.26097E-05,-0.00001552,-2.07237E-05,5.26097E-05,-0.00001552,-2.07237E-05,5.86355E-05,-16.4362,-20.6974,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:00:44 PM,5,,,0,,89.74,94.533,DISCRETE,
CF AA pyrrhotite-5,4.92999E-05,-1.54601E-05,-0.00001823,4.92999E-05,-1.54601E-05,-0.00001823,0.000054789,-17.411,-19.4347,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:01:57 PM,5,,,0,,82.1,87.273,DISCRETE,
CF AA pyrrhotite-5,0.0000474,-0.00001525,-1.55401E-05,0.0000474,-0.00001525,-1.55401E-05,5.21615E-05,-17.8345,-17.3329,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:03:16 PM,5,,,0,,75.07,80.311,DISCRETE,
CF AA pyrrhotite-5,4.26498E-05,-0.00001315,-1.36364E-05,4.26498E-05,-0.00001315,-1.36364E-05,4.66678E-05,-17.1358,-16.9898,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:04:45 PM,5,,,0,,67.8,73.864,DISCRETE,
CF AA pyrrhotite-5,4.17398E-05,-0.0000116,-1.13536E-05,4.17398E-05,-0.0000116,-1.13536E-05,4.47847E-05,-15.5313,-14.6856,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:06:18 PM,5,,,0,,59.48,67.309,DISCRETE,
CF AA pyrrhotite-5,4.06198E-05,-1.15401E-05,-9.93106E-06,4.06198E-05,-1.15401E-05,-9.93106E-06,4.33794E-05,-15.8599,-13.2344,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:07:47 PM,5,,,0,,51.47,60.818,DISCRETE,
CF AA pyrrhotite-5,3.96593E-05,-1.15102E-05,-8.50603E-06,3.96593E-05,-1.15102E-05,-8.50603E-06,4.21627E-05,-16.1842,-11.6389,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:09:16 PM,5,,,0,,42.69,53.761,DISCRETE,
CF AA pyrrhotite-5,3.84398E-05,-9.8902E-06,-7.3184E-06,3.84398E-05,-9.8902E-06,-7.3184E-06,4.03608E-05,-14.4287,-10.4469,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:10:35 PM,5,,,0,,35.91,46.598,DISCRETE,
CF AA pyrrhotite-5,3.52097E-05,-7.51896E-06,-6.55586E-06,3.52097E-05,-7.51896E-06,-6.55586E-06,3.65956E-05,-12.0543,-10.3199,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:11:44 PM,5,,,0,,27.25,39.094,DISCRETE,
CF AA pyrrhotite-5,0.00002003,-3.08098E-06,1.22159E-06,0.00002003,-3.08098E-06,1.22159E-06,2.03024E-05,-8.7446,3.44956,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:12:43 PM,5,,,0,,16.7,30.957,DISCRETE,
CF AA pyrrhotite-5,1.12597E-05,7.80789E-06,8.78259E-06,1.12597E-05,7.80789E-06,8.78259E-06,1.62751E-05,34.7387,32.6587,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:13:36 PM,5,,,0,,10.94,23.247,DISCRETE,
CF AA pyrrhotite-5,1.11801E-05,7.82817E-06,8.80221E-06,1.11801E-05,7.82817E-06,8.80221E-06,1.62405E-05,34.9993,32.8194,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:14:19 PM,5,,,0,,9.6,21.229,DISCRETE,
CF AA pyrrhotite-5,1.11997E-05,7.82081E-06,8.97429E-06,1.11997E-05,7.82081E-06,8.97429E-06,1.63443E-05,34.9267,33.3037,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:15:15 PM,5,,,0,,9.3,20.604,DISCRETE,
CF AA pyrrhotite-5,1.12894E-05,7.82704E-06,8.89896E-06,1.12894E-05,7.82704E-06,8.89896E-06,1.63678E-05,34.7338,32.9349,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:16:50 PM,5,,,0,,8.12,18.219,DISCRETE,
CF AA pyrrhotite-5,1.13401E-05,7.79806E-06,8.93062E-06,1.13401E-05,7.79806E-06,8.93062E-06,1.64062E-05,34.5144,32.9798,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:22:12 PM,5,,,0,,8.42,17.414,DISCRETE,
CF AA pyrrhotite-5,1.13402E-05,7.80198E-06,8.87294E-06,1.13402E-05,7.80198E-06,8.87294E-06,1.63768E-05,34.5276,32.8061,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:23:11 PM,5,,,0,,8.46,17.404,DISCRETE,
CF AA pyrrhotite-5,1.11501E-05,7.83593E-06,8.91256E-06,1.11501E-05,7.83593E-06,8.91256E-06,1.62837E-05,35.0983,33.184,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:25:42 PM,5,,,0,,12.27,23.841,DISCRETE,
CF AA pyrrhotite-5,0.000011357,7.68495E-06,8.69433E-06,0.000011357,7.68495E-06,8.69433E-06,1.62368E-05,34.085,32.3759,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:27:11 PM,5,,,0,,15.75,27.931,DISCRETE,
CF AA pyrrhotite-5,0.00001163,7.50205E-06,0.000008558,0.00001163,7.50205E-06,0.000008558,1.62719E-05,32.8245,31.7313,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:28:00 PM,5,,,0,,16.96,29.536,DISCRETE,
CF AA pyrrhotite-5,1.23009E-05,7.0419E-06,8.33893E-06,1.23009E-05,7.0419E-06,8.33893E-06,0.000016445,29.79,30.4696,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:28:59 PM,5,,,0,,19.12,31.15,DISCRETE,
CF AA pyrrhotite-5,1.33999E-05,6.08103E-06,7.87598E-06,1.33999E-05,6.08103E-06,7.87598E-06,1.66903E-05,24.4091,28.157,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:30:03 PM,5,,,0,,21.03,32.651,DISCRETE,
CF AA pyrrhotite-5,0.0000188,-7.87967E-07,4.31297E-06,0.0000188,-7.87967E-07,4.31297E-06,1.93044E-05,-2.40005,12.9099,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:31:14 PM,5,,,0,,23.02,34.101,DISCRETE,
CF AA pyrrhotite-5,2.23398E-05,-2.71413E-06,2.94761E-06,2.23398E-05,-2.71413E-06,2.94761E-06,2.26963E-05,-6.92707,7.46217,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:32:28 PM,5,,,0,,24.91,35.495,DISCRETE,
CF AA pyrrhotite-5,2.36798E-05,-2.94213E-06,2.60793E-06,2.36798E-05,-2.94213E-06,2.60793E-06,2.40039E-05,-7.08252,6.23726,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:33:48 PM,5,,,0,,27.11,37.1,DISCRETE,
CF AA pyrrhotite-5,2.38399E-05,-3.18901E-06,0.000002386,2.38399E-05,-3.18901E-06,0.000002386,2.41703E-05,-7.61908,5.66523,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:34:33 PM,5,,,0,,31.09,39.92,DISCRETE,
CF AA pyrrhotite-5,0.00002398,-3.37306E-06,2.12898E-06,0.00002398,-3.37306E-06,2.12898E-06,2.43095E-05,-8.00677,5.0243,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:35:13 PM,5,,,0,,34.52,43.142,DISCRETE,
CF AA pyrrhotite-5,2.41196E-05,-3.67821E-06,2.03091E-06,2.41196E-05,-3.67821E-06,2.03091E-06,2.44829E-05,-8.67071,4.75828,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:35:53 PM,5,,,0,,38.98,48.569,DISCRETE,
CF AA pyrrhotite-5,2.43298E-05,-3.95195E-06,1.97797E-06,2.43298E-05,-3.95195E-06,1.97797E-06,2.47279E-05,-9.22613,4.58795,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:36:32 PM,5,,,0,,44.11,53.208,DISCRETE,
CF AA pyrrhotite-5,2.43598E-05,-3.97398E-06,1.89791E-06,2.43598E-05,-3.97398E-06,1.89791E-06,2.47547E-05,-9.26543,4.39711,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:37:16 PM,5,,,0,,46.47,54.901,DISCRETE,
CF AA pyrrhotite-5,2.43799E-05,-4.11313E-06,1.87001E-06,2.43799E-05,-4.11313E-06,1.87001E-06,2.47951E-05,-9.57619,4.32528,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:37:56 PM,5,,,0,,49.65,57.757,DISCRETE,
CF AA pyrrhotite-5,2.43988E-05,-4.16405E-06,1.87092E-06,2.43988E-05,-4.16405E-06,1.87092E-06,2.48222E-05,-9.68513,4.32264,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:38:36 PM,5,,,0,,52.21,60.294,DISCRETE,
CF AA pyrrhotite-5,2.43098E-05,-4.16401E-06,1.93296E-06,2.43098E-05,-4.16401E-06,1.93296E-06,2.47395E-05,-9.71981,4.48124,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:39:30 PM,5,,,0,,50.28,58.388,DISCRETE,
CF AA pyrrhotite-5,2.42899E-05,-4.14004E-06,2.00496E-06,2.42899E-05,-4.14004E-06,2.00496E-06,2.47216E-05,-9.67271,4.65188,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:40:30 PM,5,,,0,,48.82,56.915,DISCRETE,
CF AA pyrrhotite-5,2.43003E-05,-4.15487E-06,1.99532E-06,2.43003E-05,-4.15487E-06,1.99532E-06,2.47336E-05,-9.70263,4.62723,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:46:48 PM,5,,,0,,50.37,58.085,DISCRETE,
CF AA pyrrhotite-5,2.43101E-05,-4.17112E-06,2.08659E-06,2.43101E-05,-4.17112E-06,2.08659E-06,2.47535E-05,-9.73598,4.83548,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:47:52 PM,5,,,0,,50.88,58.591,DISCRETE,
CF AA pyrrhotite-5,2.43201E-05,-4.10803E-06,2.01895E-06,2.43201E-05,-4.10803E-06,2.01895E-06,2.47471E-05,-9.58761,4.67957,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:48:44 PM,5,,,0,,51.31,59.022,DISCRETE,
CF AA pyrrhotite-5,2.43301E-05,-4.28817E-06,1.94941E-06,2.43301E-05,-4.28817E-06,1.94941E-06,2.47818E-05,-9.99572,4.5117,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,12:59:13 PM,5,,,0,,57.72,64.196,DISCRETE,
CF AA pyrrhotite-5,2.43497E-05,-4.48012E-06,2.04998E-06,2.43497E-05,-4.48012E-06,2.04998E-06,2.48432E-05,-10.4253,4.73325,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,1:09:47 PM,5,,,0,,62.94,69.361,DISCRETE,
CF AA pyrrhotite-5,2.42298E-05,-4.57209E-06,1.98652E-06,2.42298E-05,-4.57209E-06,1.98652E-06,2.47373E-05,-10.6859,4.60609,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,1:20:36 PM,5,,,0,,68.9,74.545,DISCRETE,
CF AA pyrrhotite-5,0.00002402,-4.63608E-06,1.76796E-06,0.00002402,-4.63608E-06,1.76796E-06,2.45271E-05,-10.9243,4.13358,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,1:31:36 PM,5,,,0,,74.72,79.725,DISCRETE,
CF AA pyrrhotite-5,2.37999E-05,-4.77405E-06,1.8749E-06,2.37999E-05,-4.77405E-06,1.8749E-06,2.43463E-05,-11.3425,4.41671,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,1:42:41 PM,5,,,0,,79.47,84.907,DISCRETE,
CF AA pyrrhotite-5,2.35602E-05,-5.02512E-06,1.75995E-06,2.35602E-05,-5.02512E-06,1.75995E-06,2.41543E-05,-12.0401,4.17844,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,1:53:51 PM,5,,,0,,84.55,90.062,DISCRETE,
CF AA pyrrhotite-5,2.31497E-05,-0.000005257,1.85051E-06,2.31497E-05,-0.000005257,1.85051E-06,2.38111E-05,-12.7942,4.45731,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,2:05:06 PM,5,,,0,,90.02,95.222,DISCRETE,
CF AA pyrrhotite-5,0.00002279,-5.49096E-06,1.54078E-06,0.00002279,-5.49096E-06,1.54078E-06,2.34927E-05,-13.5465,3.76047,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,2:16:25 PM,5,,,0,,95.81,100.378,DISCRETE,
CF AA pyrrhotite-5,2.25498E-05,-5.90586E-06,1.47895E-06,2.25498E-05,-5.90586E-06,1.47895E-06,2.33572E-05,-14.6763,3.63033,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,2:27:39 PM,5,,,0,,101.29,105.534,DISCRETE,
CF AA pyrrhotite-5,2.21498E-05,-6.23599E-06,1.32295E-06,2.21498E-05,-6.23599E-06,1.32295E-06,2.30489E-05,-15.7239,3.29044,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,2:39:29 PM,5,,,0,,106.18,110.682,DISCRETE,
CF AA pyrrhotite-5,2.21698E-05,-6.85013E-06,1.26972E-06,2.21698E-05,-6.85013E-06,1.26972E-06,2.32387E-05,-17.1704,3.13209,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,2:50:54 PM,5,,,0,,111.31,115.849,DISCRETE,
CF AA pyrrhotite-5,2.19999E-05,-7.44316E-06,8.96469E-07,2.19999E-05,-7.44316E-06,8.96469E-07,2.32422E-05,-18.6921,2.21049,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,3:02:44 PM,5,,,0,,117.32,120.99,DISCRETE,
CF AA pyrrhotite-5,2.18699E-05,-7.7681E-06,1.08557E-06,2.18699E-05,-7.7681E-06,1.08557E-06,2.32339E-05,-19.5548,2.67804,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,3:14:42 PM,5,,,0,,122.76,126.158,DISCRETE,
CF AA pyrrhotite-5,0.00002186,-8.14208E-06,0.000001058,0.00002186,-8.14208E-06,0.000001058,2.33511E-05,-20.4286,2.59688,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,3:26:07 PM,5,,,0,,128.23,131.315,DISCRETE,
CF AA pyrrhotite-5,2.15399E-05,-8.33885E-06,8.21644E-07,2.15399E-05,-8.33885E-06,8.21644E-07,2.31123E-05,-21.1632,2.0373,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,3:37:51 PM,5,,,0,,133.85,136.489,DISCRETE,
CF AA pyrrhotite-5,2.14168E-05,-8.63394E-06,7.18556E-07,2.14168E-05,-8.63394E-06,7.18556E-07,2.31028E-05,-21.9563,1.78233,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,3:50:01 PM,5,,,0,,139.16,141.641,DISCRETE,
CF AA pyrrhotite-5,2.13699E-05,-8.79498E-06,5.49052E-07,2.13699E-05,-8.79498E-06,5.49052E-07,2.31155E-05,-22.37,1.36105,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,4:02:29 PM,5,,,0,,144.57,146.787,DISCRETE,
CF AA pyrrhotite-5,2.11803E-05,-8.93804E-06,3.66919E-07,2.11803E-05,-8.93804E-06,3.66919E-07,2.29919E-05,-22.8796,0.914398,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,4:15:29 PM,5,,,0,,149.68,151.948,DISCRETE,
CF AA pyrrhotite-5,2.10697E-05,-9.18919E-06,3.50815E-07,2.10697E-05,-9.18919E-06,3.50815E-07,2.29891E-05,-23.5636,0.874374,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,4:28:48 PM,5,,,0,,155.02,157.103,DISCRETE,
CF AA pyrrhotite-5,2.11501E-05,-9.34609E-06,1.48972E-07,2.11501E-05,-9.34609E-06,1.48972E-07,2.31236E-05,-23.8403,0.369126,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,4:42:27 PM,5,,,0,,159.99,162.249,DISCRETE,
CF AA pyrrhotite-5,2.10901E-05,-9.40507E-06,1.64427E-07,2.10901E-05,-9.40507E-06,1.64427E-07,2.30928E-05,-24.0343,0.407966,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,4:56:21 PM,5,,,0,,164.8,167.376,DISCRETE,
CF AA pyrrhotite-5,2.09997E-05,-8.92105E-06,1.93452E-07,2.09997E-05,-8.92105E-06,1.93452E-07,2.28169E-05,-23.0166,0.485785,,,,,,,,,,,,,,RM(Tmeas),2/7/2012,5:10:35 PM,5,,,0,,169.65,172.515,DISCRETE,
